client_id,date,cost,voucher,client_feedback
22762,2022-03-11,258.68,NO,
22762,2022-03-13,4.16,10PCT,
22762,2022-04-16,4.25,NO,"Great customer service, resolved my issue quickly."
22762,2023-01-06,203.26,20PCT,Efficient order confirmation and dispatch notifications.
22762,2023-05-08,297.21,NO,The hassle-free returns policy gave me confidence in my purchase.
22762,2023-12-17,232.71,NO,Secure and encrypted payment process; my information felt safe.
22763,2022-03-01,170.51,NO,
22763,2022-05-08,233.06,NO,The 'save for later' feature made it easy to manage my shopping cart.
22763,2022-12-15,121.39,NO,
22763,2023-07-19,128.55,20PCT,"Great customer service, resolved my issue quickly."
22764,2022-03-17,140.22,NO,The website layout made finding what I needed a breeze.
22764,2023-07-15,63.17,NO,
22764,2023-08-12,179.65,NO,
22765,2022-02-09,228.74,NO,
22765,2022-03-02,242.24,NO,
22765,2022-07-20,81.99,NO,The online community and forums are a great resource for product recommendations.
22765,2022-11-23,33.09,5PCT,
22765,2023-03-01,199.86,NO,
22765,2023-05-20,195.59,20PCT,
22766,2022-03-01,87.1,NO,The sizing chart was spot-on; my shoes fit perfectly.
22766,2022-05-16,270.12,NO,
22766,2022-08-15,215.99,NO,
22766,2023-02-19,94.73,NO,
22766,2023-03-28,202.18,NO,The hassle-free returns policy gave me confidence in my purchase.
22766,2023-08-16,62.95,NO,
22766,2023-12-24,243.75,NO,
22766,2023-12-31,40.03,10PCT,The loyalty points system encourages me to keep coming back.
22767,2022-05-02,20.87,NO,"Constant updates on the shipping status, appreciated the communication."
22767,2022-07-09,131.64,5PCT,"Received a complimentary gift with my purchase, a pleasant surprise!"
22767,2022-08-04,115.23,5PCT,
22767,2022-10-06,135.37,NO,
22768,2022-05-01,97.22,5PCT,
22768,2022-06-02,60.44,10PCT,
22768,2022-10-05,149.99,NO,"Great customer service, resolved my issue quickly."
22768,2022-11-01,49.48,NO,
22768,2023-01-05,126.87,20PCT,Detailed product descriptions helped me make an informed choice.
22768,2023-01-26,81.09,NO,
22768,2023-03-04,219.86,10PCT,
22768,2023-03-27,177.05,NO,"Constant updates on the shipping status, appreciated the communication."
22768,2023-12-21,122.65,NO,
22769,2022-05-16,125.88,NO,
22769,2022-10-27,166.88,NO,
22769,2022-12-19,40.49,NO,
22769,2023-01-15,206.87,NO,Detailed FAQs on the website answered most of my questions.
22769,2023-12-06,35.56,NO,Detailed product descriptions helped me make an informed choice.
22770,2022-11-26,1.44,5PCT,
22771,2022-02-06,166.31,NO,"Secure payment gateway, felt confident entering my details."
22771,2022-05-14,83.93,NO,
22771,2022-10-19,77.14,20PCT,The website's search functionality made finding specific items easy.
22771,2022-11-13,43.44,5PCT,The loyalty program offers fantastic perks and discounts.
22771,2023-01-04,175.55,NO,
22771,2023-05-05,125.41,NO,
22771,2023-09-05,41.85,NO,
22771,2023-10-06,71.47,NO,The virtual try-on feature for glasses was surprisingly accurate.
22771,2023-11-05,217.05,10PCT,
22772,2022-07-24,104.72,NO,Real-time customer support chat helped me resolve a query instantly.
22772,2023-02-17,53.91,NO,
22772,2023-05-14,224.49,NO,The mobile app is user-friendly and convenient for shopping on the go.
22772,2023-06-18,224.95,5PCT,
22772,2023-10-14,222.14,NO,Detailed FAQs on the website answered most of my questions.
22772,2023-11-20,270.6,NO,
22773,2022-02-13,9.39,5PCT,
22773,2022-04-21,230.17,NO,
22773,2022-07-25,297.48,NO,
22773,2022-09-11,124.65,5PCT,
22773,2022-12-22,163.42,NO,Product arrived well-packaged and in perfect condition.
22774,2022-10-14,109.31,NO,
22774,2023-11-12,296.3,NO,"The sizing guide was accurate, and my clothes fit perfectly."
22775,2023-03-16,297.99,10PCT,
22775,2023-04-12,293.65,10PCT,
22775,2023-07-03,170.71,5PCT,
22775,2023-12-12,28.46,NO,
22776,2023-12-19,265.75,NO,The website layout made finding what I needed a breeze.
22777,2023-12-10,141.17,10PCT,
22777,2023-12-26,279.18,10PCT,
22778,2022-03-19,3.05,NO,"Prompt response from customer support, answered my queries effectively."
22778,2022-07-14,295.69,NO,
22778,2022-09-11,153.79,NO,"Easy checkout process, very user-friendly."
22778,2022-10-29,181.05,NO,Real-time customer support chat helped me resolve a query instantly.
22778,2022-11-22,69.26,5PCT,The virtual try-on feature for glasses was surprisingly accurate.
22778,2022-11-27,24.84,NO,
22778,2023-02-17,191.44,20PCT,
22778,2023-08-02,136.54,NO,The virtual try-on feature for glasses was surprisingly accurate.
22779,2022-01-24,294.14,NO,
22779,2022-03-28,26.03,NO,
22779,2022-04-20,135.01,NO,
22779,2022-05-19,81.24,NO,Excellent packaging; my fragile items arrived intact.
22779,2022-11-06,147.78,NO,
22779,2022-12-24,103.17,10PCT,
22779,2023-09-11,156.69,NO,"Super fast shipping, got my order within two days!"
22780,2023-04-29,169.99,NO,
22781,2023-02-13,276.87,5PCT,
22781,2023-02-28,129.55,NO,
22781,2023-10-13,182.05,NO,
22782,2022-11-26,244.18,5PCT,
22782,2023-09-21,3.32,NO,
22783,2022-09-19,57.4,20PCT,
22783,2023-05-12,225.8,NO,
22783,2023-08-15,263.0,NO,"Great customer service, resolved my issue quickly."
22783,2023-12-13,219.93,5PCT,"The sizing guide was accurate, and my clothes fit perfectly."
22784,2023-05-07,130.94,NO,
22784,2023-06-26,178.9,10PCT,
22785,2023-02-03,119.36,5PCT,
22786,2022-04-07,25.91,20PCT,
22786,2022-04-26,225.12,20PCT,Excellent packaging; my fragile items arrived intact.
22786,2022-05-23,199.67,10PCT,
22786,2022-07-23,63.22,NO,
22786,2022-09-07,293.39,10PCT,
22786,2022-10-19,115.91,NO,
22786,2022-12-17,30.92,5PCT,
22786,2023-07-31,166.14,NO,
22786,2023-08-31,29.93,NO,
22787,2022-07-18,129.0,NO,
22787,2022-10-06,98.07,NO,Excellent packaging; my fragile items arrived intact.
22787,2022-11-06,145.6,10PCT,
22787,2023-02-22,209.97,NO,
22787,2023-09-25,282.63,NO,Detailed product descriptions helped me make an informed choice.
22788,2022-02-07,148.61,5PCT,
22788,2022-03-08,31.29,NO,
22788,2022-05-29,14.1,NO,
22788,2022-07-08,149.73,10PCT,
22788,2022-08-30,101.95,10PCT,Impressed with the range of payment options available.
22788,2022-08-31,100.26,NO,"Great deals during the sale, I stocked up on essentials."
22788,2022-12-19,213.65,NO,
22788,2023-09-10,39.57,NO,
22788,2023-09-17,239.1,NO,
22789,2022-08-31,215.03,NO,Excellent packaging; my fragile items arrived intact.
22789,2023-01-20,56.81,5PCT,
22789,2023-04-20,119.22,5PCT,
22789,2023-05-30,221.0,5PCT,
22790,2023-03-10,18.98,10PCT,
22791,2022-05-16,133.46,5PCT,
22791,2023-11-18,64.26,5PCT,
22791,2023-11-24,27.76,10PCT,
22792,2022-01-28,156.58,NO,
22792,2022-07-26,88.75,10PCT,
22792,2022-09-04,184.4,NO,The reviews were helpful in making my purchase decision.
22792,2023-03-07,146.34,10PCT,
22792,2023-05-15,53.39,5PCT,
22792,2023-06-19,231.57,NO,Real-time customer support chat helped me resolve a query instantly.
22792,2023-07-13,299.03,5PCT,The website layout made finding what I needed a breeze.
22792,2023-07-26,264.79,NO,
22792,2023-11-06,222.38,NO,
22793,2022-01-17,107.59,10PCT,"The packaging was eco-friendly, kudos for sustainability efforts."
22793,2022-05-01,230.96,10PCT,
22793,2022-05-27,93.73,NO,
22793,2023-04-21,142.34,5PCT,Impressed with the range of payment options available.
22794,2022-03-16,36.07,NO,The website's search functionality made finding specific items easy.
22794,2022-08-06,132.32,NO,"Great deals during the sale, I stocked up on essentials."
22794,2022-09-09,96.44,NO,The loyalty program offers fantastic perks and discounts.
22794,2022-11-14,299.37,NO,
22794,2022-12-04,230.65,20PCT,
22794,2023-04-15,236.11,10PCT,"Impressive selection of products, found exactly what I was looking for."
22794,2023-07-12,98.7,NO,Detailed FAQs on the website answered most of my questions.
22795,2022-12-19,60.19,NO,
22795,2023-02-11,130.91,NO,Real-time customer support chat helped me resolve a query instantly.
22795,2023-04-14,55.6,NO,
22795,2023-05-28,137.85,10PCT,
22795,2023-06-26,95.75,5PCT,
22795,2023-10-19,162.83,NO,
22795,2023-11-11,44.5,5PCT,
22796,2022-11-23,235.14,20PCT,Impressed with the range of payment options available.
22796,2022-12-02,274.74,5PCT,"The website loads quickly, even during peak traffic times."
22796,2023-09-18,166.74,20PCT,
22797,2023-09-08,230.09,20PCT,
22797,2023-11-16,109.73,NO,
22798,2022-01-04,12.75,NO,
22798,2022-02-05,45.88,10PCT,The return process was hassle-free and straightforward.
22798,2022-04-09,64.71,10PCT,
22798,2022-07-22,278.28,NO,
22798,2022-07-27,116.85,10PCT,
22798,2023-02-17,116.54,NO,The website layout made finding what I needed a breeze.
22798,2023-07-01,128.61,5PCT,
22798,2023-07-23,296.29,NO,
22799,2022-08-04,107.14,5PCT,
22799,2022-11-10,16.99,10PCT,
22799,2023-12-19,177.6,5PCT,
22799,2023-12-28,43.6,NO,
22800,2022-04-25,137.08,NO,
22800,2022-05-06,187.64,5PCT,
22800,2022-05-09,75.57,NO,
22800,2022-06-15,14.62,NO,The website's search functionality made finding specific items easy.
22800,2022-09-30,270.21,NO,Real-time customer support chat helped me resolve a query instantly.
22800,2022-12-10,226.73,10PCT,
22800,2023-07-11,132.73,NO,"Great customer service, resolved my issue quickly."
22800,2023-10-24,183.94,NO,
22800,2023-12-28,243.87,5PCT,
22801,2022-04-30,158.21,NO,
22801,2022-12-12,87.21,NO,
22801,2023-08-05,35.39,10PCT,
22801,2023-09-17,131.73,10PCT,The loyalty program offers fantastic perks and discounts.
22802,2023-04-26,271.43,NO,
22803,2022-10-04,214.78,NO,
22803,2022-12-08,266.76,5PCT,
22803,2022-12-12,33.92,10PCT,
22803,2022-12-17,192.06,NO,
22803,2023-06-07,291.48,NO,The hassle-free returns policy gave me confidence in my purchase.
22803,2023-08-08,27.88,NO,
22803,2023-12-16,147.61,10PCT,"The product was exactly as described, no misleading information."
22803,2023-12-26,249.38,20PCT,"The sizing guide was accurate, and my clothes fit perfectly."
22804,2022-02-19,273.57,NO,
22804,2022-05-26,289.02,NO,
22804,2022-05-27,57.14,NO,
22804,2022-09-12,42.66,NO,
22804,2022-12-19,221.01,NO,
22804,2023-04-13,222.52,5PCT,
22804,2023-04-17,241.72,5PCT,
22804,2023-05-22,287.75,5PCT,The live chat feature was helpful for quick inquiries.
22804,2023-10-12,276.41,NO,Efficient order confirmation and dispatch notifications.
22805,2022-04-05,270.54,NO,
22805,2023-02-01,281.88,5PCT,
22805,2023-02-21,135.13,NO,
22805,2023-07-07,67.49,NO,
22806,2022-07-06,138.74,NO,"Prompt response from customer support, answered my queries effectively."
22806,2023-11-19,176.55,10PCT,
22807,2022-03-30,9.5,5PCT,
22807,2022-05-15,57.73,20PCT,Product arrived well-packaged and in perfect condition.
22807,2022-12-28,174.58,5PCT,Impressed with the range of payment options available.
22807,2023-05-10,8.21,5PCT,
22807,2023-09-23,40.59,NO,
22807,2023-11-20,142.58,NO,I appreciated the eco-friendly packaging choice.
22808,2022-04-14,89.06,20PCT,Detailed product descriptions helped me make an informed choice.
22808,2022-11-13,6.57,10PCT,"No hidden fees, the total cost was transparent from the beginning."
22808,2023-11-16,113.67,NO,
22809,2023-04-14,288.91,NO,
22809,2023-06-06,158.23,20PCT,
22810,2022-05-18,142.02,5PCT,"No hidden fees, the total cost was transparent from the beginning."
22810,2022-06-19,254.63,NO,
22810,2022-10-07,200.36,NO,The loyalty program rewards are genuinely valuable.
22810,2023-02-08,247.31,5PCT,
22810,2023-03-29,6.04,NO,
22810,2023-06-14,34.46,NO,
22810,2023-09-12,13.73,5PCT,
22810,2023-11-08,255.46,NO,
22810,2023-11-12,255.69,5PCT,
22811,2022-02-26,228.82,20PCT,"Great deals during the sale, I stocked up on essentials."
22811,2023-02-18,211.46,NO,
22812,2022-05-14,285.15,20PCT,
22812,2022-10-26,57.69,NO,Accurate product dimensions helped me visualize the size.
22812,2022-11-16,68.91,NO,The product quality exceeded my expectations!
22812,2023-01-22,150.36,NO,Accurate product dimensions helped me visualize the size.
22812,2023-03-10,51.94,NO,
22812,2023-07-17,217.25,NO,
22812,2023-07-24,199.03,NO,
22813,2022-05-14,134.18,NO,
22813,2022-05-14,105.43,5PCT,
22813,2023-04-13,200.29,20PCT,The 'save for later' feature made it easy to manage my shopping cart.
22813,2023-05-02,86.85,NO,The virtual try-on feature for glasses was surprisingly accurate.
22813,2023-05-03,121.29,5PCT,
22813,2023-07-25,254.0,5PCT,
22813,2023-08-08,113.11,5PCT,
22813,2023-08-20,287.3,NO,
22814,2022-04-30,7.85,NO,
22814,2022-12-25,151.55,5PCT,"The website loads quickly, even during peak traffic times."
22814,2023-03-08,295.51,20PCT,The loyalty program rewards are genuinely valuable.
22814,2023-12-30,95.92,10PCT,
22815,2022-09-21,183.85,5PCT,
22816,2022-02-19,52.07,NO,"Impressive selection of products, found exactly what I was looking for."
22816,2022-04-23,135.77,NO,"No hidden fees, the total cost was transparent from the beginning."
22816,2023-01-26,84.85,NO,"Received a complimentary gift with my purchase, a pleasant surprise!"
22816,2023-08-02,117.19,NO,
22816,2023-09-17,211.89,NO,
22817,2022-01-04,260.29,NO,
22817,2022-01-08,262.72,NO,"Received exactly what I ordered, no surprises."
22817,2022-04-01,295.66,NO,
22817,2022-06-07,244.62,20PCT,"Prompt response from customer support, answered my queries effectively."
22817,2022-06-26,30.16,20PCT,
22817,2022-11-20,68.69,NO,
22817,2022-12-21,110.65,NO,The return process was hassle-free and straightforward.
22817,2023-08-12,167.02,NO,The 'save for later' feature made it easy to manage my shopping cart.
22817,2023-09-09,294.37,10PCT,Secure and encrypted payment process; my information felt safe.
22818,2022-05-18,187.65,NO,The product quality exceeded my expectations!
22818,2023-08-07,8.46,10PCT,Efficient order confirmation and dispatch notifications.
22818,2023-10-31,280.56,NO,
22818,2023-11-09,276.79,NO,
22819,2022-01-29,164.97,NO,
22819,2022-10-31,101.65,NO,
22819,2023-03-13,232.68,NO,
22820,2022-05-05,234.67,$50,
22820,2022-09-15,25.69,NO,
22820,2022-10-22,138.99,5PCT,
22820,2023-02-15,52.13,NO,Smooth payment process with multiple options available.
22820,2023-06-08,52.71,5PCT,
22820,2023-09-22,70.96,NO,Impressed with the range of payment options available.
22821,2023-04-24,219.88,20PCT,
22822,2022-02-12,159.79,NO,
22822,2022-03-09,70.03,NO,
22822,2022-04-16,91.76,NO,
22822,2022-11-11,92.38,NO,
22822,2022-12-20,243.83,NO,
22822,2023-10-30,227.02,NO,
22822,2023-11-06,196.64,NO,
22822,2023-12-07,272.97,NO,
22823,2022-02-11,244.78,NO,"Great deals during the sale, I stocked up on essentials."
22823,2022-08-03,261.78,10PCT,Accurate product dimensions helped me visualize the size.
22823,2022-09-02,129.44,NO,
22823,2022-10-13,256.1,NO,
22823,2022-10-29,72.03,NO,
22823,2022-12-15,200.7,10PCT,
22823,2023-07-17,120.45,NO,
22823,2023-11-02,237.91,NO,
22824,2022-01-08,79.85,10PCT,
22824,2022-01-29,216.31,5PCT,
22824,2022-04-15,279.56,20PCT,
22824,2022-09-17,118.66,5PCT,
22824,2023-03-07,143.64,5PCT,The sizing chart was spot-on; my shoes fit perfectly.
22824,2023-05-01,80.82,NO,"No hidden fees, the total cost was transparent from the beginning."
22824,2023-08-19,135.37,NO,The website's search functionality made finding specific items easy.
22824,2023-09-15,171.5,NO,
22825,2022-11-13,221.87,10PCT,
22826,2022-07-10,138.06,NO,
22826,2023-01-01,289.59,NO,"Super fast shipping, got my order within two days!"
22826,2023-08-13,89.62,NO,The live chat feature was helpful for quick inquiries.
22827,2022-07-10,271.62,NO,
22827,2022-11-06,161.81,NO,"The sizing guide was accurate, and my clothes fit perfectly."
22828,2023-06-22,231.7,5PCT,
22828,2023-08-17,164.06,10PCT,
22829,2022-03-14,234.0,NO,"Super fast shipping, got my order within two days!"
22829,2022-12-22,160.4,NO,
22829,2023-07-23,173.28,NO,The online reviews were accurate; the product lived up to the hype.
22829,2023-09-20,190.65,NO,
22829,2023-10-21,108.22,NO,
22830,2022-03-13,279.41,10PCT,Detailed FAQs on the website answered most of my questions.
22830,2022-08-23,142.0,NO,Excellent packaging; my fragile items arrived intact.
22830,2022-11-30,291.52,10PCT,
22830,2023-08-30,5.16,5PCT,
22831,2022-04-09,120.58,NO,
22831,2022-08-23,4.63,10PCT,Product arrived well-packaged and in perfect condition.
22831,2023-05-18,231.07,NO,
22831,2023-10-27,188.39,NO,The return process was hassle-free and straightforward.
22831,2023-12-31,188.57,5PCT,Excellent packaging; my fragile items arrived intact.
22832,2022-06-11,257.99,NO,
22832,2022-09-16,83.25,NO,
22832,2022-09-20,282.49,NO,
22832,2022-12-03,191.69,NO,
22832,2022-12-06,236.57,NO,Regular email updates on upcoming sales and promotions.
22832,2023-03-12,276.62,NO,
22832,2023-06-27,282.5,NO,The loyalty program offers fantastic perks and discounts.
22832,2023-08-11,272.6,NO,
